,DATETIME,LOG_TYPE,LOG_NAME,INSTRUMENT_ID,DIRECTION,LIMIT_PRICE,VOLUME,REF_ID,REM_ID,STATUS,FRONT_ID,SESSION_ID,ORDER_SYS_ID,STATUS_MSG,OF_FLAG,INSERT_TIME,ACTIVE_TIME,SUSPEND_TIME,UPDATE_TIME,CANCLE_TIME,LOCAL_ORDER_ACK_TIME,CURRENT_VOLUME,TRADED_VOLUME,TIME,TIME_IN_FORCE,SESSION,TYPE,MACHINE_TIMESTAMP_DATA,AS_OF_DATE
3066,2021-01-22 21:20:03.468,ORDER_LOG,liveOrderMap update.,OI105,BUY,9785.0,3,10586-1,0,LIVE,0,10060,ON210125QV00001731,"""2021012502212394""",1,0.0,6.646656033183653e+17,0.0,0.0,0.0,2021-01-22 21:20:03.468324,1,2.0,,,1,0.0,,20210125
3067,2021-01-22 21:20:03.620,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9785.0,3,10586-1,0,DEAD,0,10060,ON210125QV00001731,"""2021012502212394""",1,0.0,6.646656033183653e+17,0.0,0.0,0.0,2021-01-22 21:20:03.620285,0,,,,1,0.0,,20210125
3068,2021-01-22 21:20:11.093,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9786.0,3,10585-1,0,DEAD,0,10060,ON210125QV00001727,"""2021012502205288""",1,0.0,6.646656009663514e+17,0.0,0.0,0.0,2021-01-22 21:20:11.093429,0,,,,1,5.0,,20210125
3069,2021-01-22 21:20:11.321,ORDER_LOG,submitting order,OI105,BUY,9786.0,3,10587-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:11.321315712,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:11.321308160,20210125
3070,2021-01-22 21:20:11.322,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9786.0,3,10587-1,0,LIVE,0,10060,ON210125QV00001738,"""2021012502227781""",4,0.0,6.646656113213157e+17,0.0,0.0,0.0,2021-01-22 21:20:11.322062,3,,,,1,0.0,,20210125
3071,2021-01-22 21:20:11.322,ORDER_LOG,Remove from submit order map,OI105,BUY,9786.0,3,10587-1,0,LIVE,0,10060,ON210125QV00001738,"""2021012502227781""",4,0.0,6.646656113213157e+17,0.0,0.0,0.0,2021-01-22 21:20:11.322062,3,,2021-01-22 21:20:11.322071040,,1,0.0,,20210125
3072,2021-01-22 21:20:11.603,ORDER_LOG,liveOrderMap update.,OI105,BUY,9786.0,3,10587-1,0,LIVE,0,10060,ON210125QV00001738,"""2021012502227781""",4,0.0,6.646656113213157e+17,0.0,0.0,0.0,2021-01-22 21:20:11.602478,1,2.0,,,1,0.0,,20210125
3073,2021-01-22 21:20:11.603,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9786.0,3,10587-1,0,DEAD,0,10060,ON210125QV00001738,"""2021012502227781""",4,0.0,6.646656113213157e+17,0.0,0.0,0.0,2021-01-22 21:20:11.602502,0,,,,1,0.0,,20210125
3074,2021-01-22 21:20:11.822,ORDER_LOG,submitting order,OI105,SELL,9787.0,3,10588-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:11.821857664,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:11.821851136,20210125
3075,2021-01-22 21:20:11.824,ORDER_LOG,liveOrderMap update.,OI105,SELL,9787.0,3,10588-1,0,LIVE,0,10060,ON210125QV00001739,"""2021012502229409""",4,0.0,6.646656118218577e+17,0.0,0.0,0.0,2021-01-22 21:20:11.823240,1,2.0,,,1,1.0,,20210125
3076,2021-01-22 21:20:11.824,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9787.0,3,10588-1,0,LIVE,0,10060,ON210125QV00001739,"""2021012502229409""",4,0.0,6.646656118218577e+17,0.0,0.0,0.0,2021-01-22 21:20:11.823200,3,,,,1,1.0,,20210125
3077,2021-01-22 21:20:11.824,ORDER_LOG,Remove from submit order map,OI105,SELL,9787.0,3,10588-1,0,LIVE,0,10060,ON210125QV00001739,"""2021012502229409""",4,0.0,6.646656118218577e+17,0.0,0.0,0.0,2021-01-22 21:20:11.823200,3,,2021-01-22 21:20:11.823209216,,1,1.0,,20210125
3078,2021-01-22 21:20:12.077,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9787.0,3,10588-1,0,DEAD,0,10060,ON210125QV00001739,"""2021012502229409""",4,0.0,6.646656118218577e+17,0.0,0.0,0.0,2021-01-22 21:20:12.076445,0,,,,1,1.0,,20210125
3079,2021-01-22 21:20:12.321,ORDER_LOG,submitting order,OI105,BUY,9787.0,3,10589-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:12.321585792,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:12.321579776,20210125
3080,2021-01-22 21:20:12.324,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9787.0,3,10589-1,0,LIVE,0,10060,ON210125QV00001740,"""2021012502230279""",1,0.0,6.646656123215858e+17,0.0,0.0,0.0,2021-01-22 21:20:12.323453,3,,,,1,1.0,,20210125
3081,2021-01-22 21:20:12.324,ORDER_LOG,Remove from submit order map,OI105,BUY,9787.0,3,10589-1,0,LIVE,0,10060,ON210125QV00001740,"""2021012502230279""",1,0.0,6.646656123215858e+17,0.0,0.0,0.0,2021-01-22 21:20:12.323453,3,,2021-01-22 21:20:12.323462400,,1,1.0,,20210125
3082,2021-01-22 21:20:12.362,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9787.0,3,10589-1,0,DEAD,0,10060,ON210125QV00001740,"""2021012502230279""",1,0.0,6.646656123215858e+17,0.0,0.0,0.0,2021-01-22 21:20:12.361341,0,,,,1,1.0,,20210125
3083,2021-01-22 21:20:16.824,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9788.0,3,10590-1,0,LIVE,0,10060,ON210125QV00001742,"""2021012502234342""",1,0.0,6.646656168231986e+17,0.0,0.0,0.0,2021-01-22 21:20:16.824107,3,,,,1,6.0,,20210125
3084,2021-01-22 21:20:16.824,ORDER_LOG,submitting order,OI105,BUY,9788.0,3,10590-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:16.823198592,GOOD_TILL_CANCEL,1,6.0,2021-01-22 21:20:16.823192960,20210125
3085,2021-01-22 21:20:16.824,ORDER_LOG,Remove from submit order map,OI105,BUY,9788.0,3,10590-1,0,LIVE,0,10060,ON210125QV00001742,"""2021012502234342""",1,0.0,6.646656168231986e+17,0.0,0.0,0.0,2021-01-22 21:20:16.824107,3,,2021-01-22 21:20:16.824115456,,1,6.0,,20210125
3086,2021-01-22 21:20:16.824,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9788.0,3,10590-1,0,DEAD,0,10060,ON210125QV00001742,"""2021012502234342""",1,0.0,6.646656168231986e+17,0.0,0.0,0.0,2021-01-22 21:20:16.824133,0,,,,1,6.0,,20210125
3087,2021-01-22 21:20:17.073,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9789.0,3,10591-1,0,LIVE,0,10060,ON210125QV00001743,"""2021012502234505""",4,0.0,6.646656170732622e+17,0.0,0.0,0.0,2021-01-22 21:20:17.073741,3,,,,1,0.0,,20210125
3088,2021-01-22 21:20:17.073,ORDER_LOG,Remove from submit order map,OI105,SELL,9789.0,3,10591-1,0,LIVE,0,10060,ON210125QV00001743,"""2021012502234505""",4,0.0,6.646656170732622e+17,0.0,0.0,0.0,2021-01-22 21:20:17.073741,3,,2021-01-22 21:20:17.073748864,,1,0.0,,20210125
3089,2021-01-22 21:20:17.073,ORDER_LOG,submitting order,OI105,SELL,9789.0,3,10591-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:17.073262208,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:17.073256576,20210125
3090,2021-01-22 21:20:20.222,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9789.0,3,10591-1,0,DEAD,0,10060,ON210125QV00001743,"""2021012502234505""",4,0.0,6.646656170732622e+17,0.0,0.0,0.0,2021-01-22 21:20:20.221251,0,,,,1,0.0,,20210125
3091,2021-01-22 21:20:20.325,ORDER_LOG,Remove from submit order map,OI105,BUY,9788.0,3,10592-1,0,LIVE,0,10060,ON210125QV00001746,"""2021012502237744""",1,0.0,6.646656203250185e+17,0.0,0.0,0.0,2021-01-22 21:20:20.325439,3,,2021-01-22 21:20:20.325446144,,1,0.0,,20210125
3092,2021-01-22 21:20:20.325,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9788.0,3,10592-1,0,LIVE,0,10060,ON210125QV00001746,"""2021012502237744""",1,0.0,6.646656203250185e+17,0.0,0.0,0.0,2021-01-22 21:20:20.325439,3,,,,1,0.0,,20210125
3093,2021-01-22 21:20:20.325,ORDER_LOG,submitting order,OI105,BUY,9788.0,3,10592-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:20.325018496,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:20.325011200,20210125
3094,2021-01-22 21:20:21.326,ORDER_LOG,Remove from submit order map,OI105,SELL,9789.0,3,10593-1,0,LIVE,0,10060,ON210125QV00001747,"""2021012502238803""",4,0.0,6.646656213253632e+17,0.0,0.0,0.0,2021-01-22 21:20:21.325789,3,,2021-01-22 21:20:21.325797248,,1,0.0,,20210125
3095,2021-01-22 21:20:21.326,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9789.0,3,10593-1,0,LIVE,0,10060,ON210125QV00001747,"""2021012502238803""",4,0.0,6.646656213253632e+17,0.0,0.0,0.0,2021-01-22 21:20:21.325789,3,,,,1,0.0,,20210125
3096,2021-01-22 21:20:21.326,ORDER_LOG,submitting order,OI105,SELL,9789.0,3,10593-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:21.325363200,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:21.325356928,20210125
3097,2021-01-22 21:20:21.332,ORDER_LOG,liveOrderMap update.,OI105,SELL,9789.0,3,10593-1,0,LIVE,0,10060,ON210125QV00001747,"""2021012502238803""",4,0.0,6.646656213253632e+17,0.0,0.0,0.0,2021-01-22 21:20:21.332385,1,2.0,,,1,0.0,,20210125
3098,2021-01-22 21:20:21.334,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9789.0,3,10593-1,0,DEAD,0,10060,ON210125QV00001747,"""2021012502238803""",4,0.0,6.646656213253632e+17,0.0,0.0,0.0,2021-01-22 21:20:21.334120,0,,,,1,0.0,,20210125
3099,2021-01-22 21:20:22.581,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9788.0,3,10592-1,0,DEAD,0,10060,ON210125QV00001746,"""2021012502237744""",1,0.0,6.646656203250185e+17,0.0,0.0,0.0,2021-01-22 21:20:22.580315,0,,,,1,0.0,,20210125
3100,2021-01-22 21:20:22.826,ORDER_LOG,submitting order,OI105,BUY,9788.0,3,10594-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:22.825922944,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:22.825915520,20210125
3101,2021-01-22 21:20:22.828,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9788.0,3,10594-1,0,LIVE,0,10060,ON210125QV00001748,"""2021012502239694""",1,0.0,6.64665622825923e+17,0.0,0.0,0.0,2021-01-22 21:20:22.827078,3,,,,1,1.0,,20210125
3102,2021-01-22 21:20:22.828,ORDER_LOG,Remove from submit order map,OI105,BUY,9788.0,3,10594-1,0,LIVE,0,10060,ON210125QV00001748,"""2021012502239694""",1,0.0,6.64665622825923e+17,0.0,0.0,0.0,2021-01-22 21:20:22.827078,3,,2021-01-22 21:20:22.827085952,,1,1.0,,20210125
3103,2021-01-22 21:20:22.828,ORDER_LOG,liveOrderMap update.,OI105,BUY,9788.0,3,10594-1,0,LIVE,0,10060,ON210125QV00001748,"""2021012502239694""",1,0.0,6.64665622825923e+17,0.0,0.0,0.0,2021-01-22 21:20:22.827103,2,1.0,,,1,1.0,,20210125
3104,2021-01-22 21:20:22.828,ORDER_LOG,liveOrderMap update.,OI105,BUY,9788.0,3,10594-1,0,LIVE,0,10060,ON210125QV00001748,"""2021012502239694""",1,0.0,6.64665622825923e+17,0.0,0.0,0.0,2021-01-22 21:20:22.827130,1,1.0,,,1,1.0,,20210125
3105,2021-01-22 21:20:22.828,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9788.0,3,10594-1,0,DEAD,0,10060,ON210125QV00001748,"""2021012502239694""",1,0.0,6.64665622825923e+17,0.0,0.0,0.0,2021-01-22 21:20:22.827163,0,,,,1,1.0,,20210125
3106,2021-01-22 21:20:30.579,ORDER_LOG,submitting order,OI105,BUY,9791.0,3,10595-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:30.578600576,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:30.578594560,20210125
3107,2021-01-22 21:20:30.588,ORDER_LOG,Remove from submit order map,OI105,BUY,9791.0,3,10595-1,0,LIVE,0,10060,ON210125QV00001750,"""2021012502248567""",1,0.0,6.646656305786006e+17,0.0,0.0,0.0,2021-01-22 21:20:30.587414,3,,2021-01-22 21:20:30.587424128,,1,1.0,,20210125
3108,2021-01-22 21:20:30.588,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9791.0,3,10595-1,0,LIVE,0,10060,ON210125QV00001750,"""2021012502248567""",1,0.0,6.646656305786006e+17,0.0,0.0,0.0,2021-01-22 21:20:30.587414,3,,,,1,1.0,,20210125
3109,2021-01-22 21:20:30.836,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9791.0,3,10595-1,0,DEAD,0,10060,ON210125QV00001750,"""2021012502248567""",1,0.0,6.646656305786006e+17,0.0,0.0,0.0,2021-01-22 21:20:30.835204,0,,,,1,1.0,,20210125
3110,2021-01-22 21:20:31.579,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10596-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:31.578920320,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:31.578914688,20210125
3111,2021-01-22 21:20:31.592,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10596-1,0,LIVE,0,10060,ON210125QV00001752,"""2021012502249737""",4,0.0,6.646656315789203e+17,0.0,0.0,0.0,2021-01-22 21:20:31.591384,3,,,,1,1.0,,20210125
3112,2021-01-22 21:20:31.592,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10596-1,0,LIVE,0,10060,ON210125QV00001752,"""2021012502249737""",4,0.0,6.646656315789203e+17,0.0,0.0,0.0,2021-01-22 21:20:31.591384,3,,2021-01-22 21:20:31.591392768,,1,1.0,,20210125
3113,2021-01-22 21:20:31.613,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9791.0,3,10596-1,0,DEAD,0,10060,ON210125QV00001752,"""2021012502249737""",4,0.0,6.646656315789203e+17,0.0,0.0,0.0,2021-01-22 21:20:31.612981,0,,,,1,1.0,,20210125
3114,2021-01-22 21:20:32.083,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10597-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:32.083391744,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:32.083385600,20210125
3115,2021-01-22 21:20:32.086,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10597-1,0,LIVE,0,10060,ON210125QV00001753,"""2021012502251058""",4,0.0,6.646656320833917e+17,0.0,0.0,0.0,2021-01-22 21:20:32.086005,3,,,,1,1.0,,20210125
3116,2021-01-22 21:20:32.086,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10597-1,0,LIVE,0,10060,ON210125QV00001753,"""2021012502251058""",4,0.0,6.646656320833917e+17,0.0,0.0,0.0,2021-01-22 21:20:32.086005,3,,2021-01-22 21:20:32.086013696,,1,1.0,,20210125
3117,2021-01-22 21:20:32.330,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10599-1,0,LIVE,0,10060,ON210125QV00001755,"""2021012502251249""",1,0.0,6.646656323293632e+17,0.0,0.0,0.0,2021-01-22 21:20:32.329779,3,,,,1,0.0,,20210125
3118,2021-01-22 21:20:32.330,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10598-1,0,LIVE,0,10060,ON210125QV00001754,"""2021012502251248""",4,0.0,6.64665632329244e+17,0.0,0.0,0.0,2021-01-22 21:20:32.329667,3,,2021-01-22 21:20:32.329673856,,1,0.0,,20210125
3119,2021-01-22 21:20:32.330,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10598-1,0,LIVE,0,10060,ON210125QV00001754,"""2021012502251248""",4,0.0,6.64665632329244e+17,0.0,0.0,0.0,2021-01-22 21:20:32.329667,3,,,,1,0.0,,20210125
3120,2021-01-22 21:20:32.330,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10599-1,0,LIVE,0,10060,ON210125QV00001755,"""2021012502251249""",1,0.0,6.646656323293632e+17,0.0,0.0,0.0,2021-01-22 21:20:32.329779,3,,2021-01-22 21:20:32.329785088,,1,0.0,,20210125
3121,2021-01-22 21:20:32.330,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10599-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:32.329363200,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:32.329359232,20210125
3122,2021-01-22 21:20:32.330,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10598-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:32.329244032,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:32.329238272,20210125
3123,2021-01-22 21:20:32.580,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10600-1,0,LIVE,0,10060,ON210125QV00001756,"""2021012502251881""",1,0.0,6.646656325793568e+17,0.0,0.0,0.0,2021-01-22 21:20:32.579999,3,,2021-01-22 21:20:32.580008192,,1,0.0,,20210125
3124,2021-01-22 21:20:32.580,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10600-1,0,LIVE,0,10060,ON210125QV00001756,"""2021012502251881""",1,0.0,6.646656325793568e+17,0.0,0.0,0.0,2021-01-22 21:20:32.579999,3,,,,1,0.0,,20210125
3125,2021-01-22 21:20:32.580,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10600-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:32.579356800,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:32.579348352,20210125
3126,2021-01-22 21:20:34.327,ORDER_LOG,liveOrderMap update.,OI105,SELL,9791.0,3,10599-1,0,LIVE,0,10060,ON210125QV00001755,"""2021012502251249""",1,0.0,6.646656323293632e+17,0.0,0.0,0.0,2021-01-22 21:20:34.326109,1,2.0,,,1,0.0,,20210125
3127,2021-01-22 21:20:34.327,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9791.0,3,10598-1,0,DEAD,0,10060,ON210125QV00001754,"""2021012502251248""",4,0.0,6.64665632329244e+17,0.0,0.0,0.0,2021-01-22 21:20:34.326091,0,,,,1,0.0,,20210125
3128,2021-01-22 21:20:34.327,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9791.0,3,10597-1,0,DEAD,0,10060,ON210125QV00001753,"""2021012502251058""",4,0.0,6.646656320833917e+17,0.0,0.0,0.0,2021-01-22 21:20:34.326064,0,,,,1,1.0,,20210125
3129,2021-01-22 21:20:34.327,ORDER_LOG,liveOrderMap update.,OI105,SELL,9791.0,3,10597-1,0,LIVE,0,10060,ON210125QV00001753,"""2021012502251058""",4,0.0,6.646656320833917e+17,0.0,0.0,0.0,2021-01-22 21:20:34.326049,1,1.0,,,1,1.0,,20210125
3130,2021-01-22 21:20:34.327,ORDER_LOG,liveOrderMap update.,OI105,SELL,9791.0,3,10597-1,0,LIVE,0,10060,ON210125QV00001753,"""2021012502251058""",4,0.0,6.646656320833917e+17,0.0,0.0,0.0,2021-01-22 21:20:34.326006,2,1.0,,,1,1.0,,20210125
3131,2021-01-22 21:20:34.330,ORDER_LOG,submitting order,OI105,BUY,9790.0,3,10601-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:34.329957760,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:20:34.329950592,20210125
3132,2021-01-22 21:20:34.330,ORDER_LOG,Remove from submit order map,OI105,BUY,9790.0,3,10601-1,0,LIVE,0,10060,ON210125QV00001757,"""2021012502253799""",4,0.0,6.646656343299578e+17,0.0,0.0,0.0,2021-01-22 21:20:34.330431,3,,2021-01-22 21:20:34.330440064,,1,1.0,,20210125
3133,2021-01-22 21:20:34.330,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9790.0,3,10601-1,0,LIVE,0,10060,ON210125QV00001757,"""2021012502253799""",4,0.0,6.646656343299578e+17,0.0,0.0,0.0,2021-01-22 21:20:34.330431,3,,,,1,1.0,,20210125
3134,2021-01-22 21:20:35.582,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9791.0,3,10599-1,0,DEAD,0,10060,ON210125QV00001755,"""2021012502251249""",1,0.0,6.646656323293632e+17,0.0,0.0,0.0,2021-01-22 21:20:35.581541,0,,,,1,0.0,,20210125
3135,2021-01-22 21:20:35.582,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9791.0,3,10600-1,0,DEAD,0,10060,ON210125QV00001756,"""2021012502251881""",1,0.0,6.646656325793568e+17,0.0,0.0,0.0,2021-01-22 21:20:35.581569,0,,,,1,0.0,,20210125
3136,2021-01-22 21:20:36.831,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9792.0,3,10602-1,0,LIVE,0,10060,ON210125QV00001758,"""2021012502257345""",4,0.0,6.646656368308517e+17,0.0,0.0,0.0,2021-01-22 21:20:36.831452,3,,,,1,6.0,,20210125
3137,2021-01-22 21:20:36.831,ORDER_LOG,liveOrderMap update.,OI105,BUY,9792.0,3,10602-1,0,LIVE,0,10060,ON210125QV00001758,"""2021012502257345""",4,0.0,6.646656368308517e+17,0.0,0.0,0.0,2021-01-22 21:20:36.831499,1,2.0,,,1,6.0,,20210125
3138,2021-01-22 21:20:36.831,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9792.0,3,10602-1,0,DEAD,0,10060,ON210125QV00001758,"""2021012502257345""",4,0.0,6.646656368308517e+17,0.0,0.0,0.0,2021-01-22 21:20:36.831524,0,,,,1,6.0,,20210125
3139,2021-01-22 21:20:36.831,ORDER_LOG,Remove from submit order map,OI105,BUY,9792.0,3,10602-1,0,LIVE,0,10060,ON210125QV00001758,"""2021012502257345""",4,0.0,6.646656368308517e+17,0.0,0.0,0.0,2021-01-22 21:20:36.831452,3,,2021-01-22 21:20:36.831460352,,1,6.0,,20210125
3140,2021-01-22 21:20:36.831,ORDER_LOG,submitting order,OI105,BUY,9792.0,3,10602-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:36.830851712,GOOD_TILL_CANCEL,1,6.0,2021-01-22 21:20:36.830843904,20210125
3141,2021-01-22 21:20:37.081,ORDER_LOG,submitting order,OI105,BUY,9792.0,3,10603-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:37.081165824,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:37.081159040,20210125
3142,2021-01-22 21:20:37.082,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9792.0,3,10603-1,0,LIVE,0,10060,ON210125QV00001759,"""2021012502257697""",1,0.0,6.646656370811658e+17,0.0,0.0,0.0,2021-01-22 21:20:37.082208,3,,,,1,0.0,,20210125
3143,2021-01-22 21:20:37.082,ORDER_LOG,Remove from submit order map,OI105,BUY,9792.0,3,10603-1,0,LIVE,0,10060,ON210125QV00001759,"""2021012502257697""",1,0.0,6.646656370811658e+17,0.0,0.0,0.0,2021-01-22 21:20:37.082208,3,,2021-01-22 21:20:37.082217728,,1,0.0,,20210125
3144,2021-01-22 21:20:37.306,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9792.0,3,10603-1,0,DEAD,0,10060,ON210125QV00001759,"""2021012502257697""",1,0.0,6.646656370811658e+17,0.0,0.0,0.0,2021-01-22 21:20:37.306032,0,,,,1,0.0,,20210125
3145,2021-01-22 21:20:39.833,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10604-1,0,LIVE,0,10060,ON210125QV00001762,"""2021012502260669""",4,0.0,6.646656398322271e+17,0.0,0.0,0.0,2021-01-22 21:20:39.832783,3,,,,1,0.0,,20210125
3146,2021-01-22 21:20:39.833,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10604-1,0,LIVE,0,10060,ON210125QV00001762,"""2021012502260669""",4,0.0,6.646656398322271e+17,0.0,0.0,0.0,2021-01-22 21:20:39.832783,3,,2021-01-22 21:20:39.832789760,,1,0.0,,20210125
3147,2021-01-22 21:20:39.833,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10604-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:20:39.832227072,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:20:39.832221312,20210125
3148,2021-01-22 21:20:39.847,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9791.0,3,10604-1,0,DEAD,0,10060,ON210125QV00001762,"""2021012502260669""",4,0.0,6.646656398322271e+17,0.0,0.0,0.0,2021-01-22 21:20:39.846501,0,,,,1,0.0,,20210125
3149,2021-01-22 21:20:39.847,ORDER_LOG,liveOrderMap update.,OI105,SELL,9791.0,3,10604-1,0,LIVE,0,10060,ON210125QV00001762,"""2021012502260669""",4,0.0,6.646656398322271e+17,0.0,0.0,0.0,2021-01-22 21:20:39.846197,2,1.0,,,1,0.0,,20210125
3150,2021-01-22 21:20:39.948,ORDER_LOG,canceling order,OI105,BUY,9790.0,3,10601-1,,LIVE,0,0,ON210125QV00001757,,4,,,,,,,3,,2021-01-22 21:20:39.948314624,GOOD_TILL_CANCEL,1,1.0,,20210125
3151,2021-01-22 21:20:39.949,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9790.0,3,10601-1,0,CANCELLED,0,10060,ON210125QV00001757,"""2021012502253799""",4,0.0,6.646656343299578e+17,0.0,0.0,0.0,2021-01-22 21:20:39.948716,3,,,,1,1.0,,20210125
3152,2021-01-22 21:20:39.949,ORDER_LOG,Removing from to cancel order,OI105,BUY,9790.0,3,10601-1,,CANCELLED,0,10060,ON210125QV00001757,,4,0.0,6.646656343299578e+17,0.0,0.0,0.0,2021-01-22 21:20:39.948716,3,,,,1,1.0,,20210125
3153,2021-01-22 21:20:40.215,ORDER_LOG,submitting order,OI105,SELL,9791.0,3,10605-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:20:40.214335232,GOOD_TILL_CANCEL,1,5.0,2021-01-22 21:20:40.214329216,20210125
3154,2021-01-22 21:20:40.215,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9791.0,3,10605-1,0,LIVE,0,10060,ON210125QV00001763,"""2021012502261024""",1,0.0,6.646656402143352e+17,0.0,0.0,0.0,2021-01-22 21:20:40.214798,3,,,,1,5.0,,20210125
3155,2021-01-22 21:20:40.215,ORDER_LOG,Remove from submit order map,OI105,SELL,9791.0,3,10605-1,0,LIVE,0,10060,ON210125QV00001763,"""2021012502261024""",1,0.0,6.646656402143352e+17,0.0,0.0,0.0,2021-01-22 21:20:40.214798,3,,2021-01-22 21:20:40.214805504,,1,5.0,,20210125
3156,2021-01-22 21:20:40.215,ORDER_LOG,liveOrderMap update.,OI105,SELL,9791.0,3,10605-1,0,LIVE,0,10060,ON210125QV00001763,"""2021012502261024""",1,0.0,6.646656402143352e+17,0.0,0.0,0.0,2021-01-22 21:20:40.215107,1,2.0,,,1,5.0,,20210125
